store_id,date,quantity
CA_2,2012-12-03,48
CA_2,2012-12-04,20
CA_2,2012-12-05,26
CA_2,2012-12-06,38
CA_2,2012-12-07,40
CA_2,2012-12-08,40
CA_2,2012-12-09,48
CA_2,2012-12-10,31
CA_2,2012-12-11,31
CA_2,2012-12-12,27
CA_2,2012-12-13,31
CA_2,2012-12-14,48
CA_2,2012-12-15,52
CA_2,2012-12-16,54
CA_2,2012-12-17,45
CA_2,2012-12-18,32
CA_2,2012-12-19,43
CA_2,2012-12-20,37
CA_2,2012-12-21,58
CA_2,2012-12-22,74
CA_2,2012-12-23,55
CA_2,2012-12-24,35
CA_2,2012-12-25,1
CA_2,2012-12-26,20
CA_2,2012-12-27,30
CA_2,2012-12-28,27
CA_2,2012-12-29,25
CA_2,2012-12-30,33
CA_2,2012-12-31,23
CA_2,2013-01-01,21
CA_2,2013-01-02,29
CA_2,2013-01-03,33
CA_2,2013-01-04,30
CA_2,2013-01-05,37
CA_2,2013-01-06,34
CA_2,2013-01-07,23
CA_2,2013-01-08,26
CA_2,2013-01-09,13
CA_2,2013-01-10,24
CA_2,2013-01-11,21
CA_2,2013-01-12,31
CA_2,2013-01-13,35
CA_2,2013-01-14,20
CA_2,2013-01-15,12
CA_2,2013-01-16,25
CA_2,2013-01-17,30
CA_2,2013-01-18,28
CA_2,2013-01-19,43
CA_2,2013-01-20,26
CA_2,2013-01-21,21
CA_2,2013-01-22,11
CA_2,2013-01-23,9
CA_2,2013-01-24,17
CA_2,2013-01-25,29
CA_2,2013-01-26,31
CA_2,2013-01-27,40
CA_2,2013-01-28,12
CA_2,2013-01-29,18
CA_2,2013-01-30,19
CA_2,2013-01-31,14
CA_2,2013-02-01,43
CA_2,2013-02-02,41
CA_2,2013-02-03,26
CA_2,2013-02-04,21
CA_2,2013-02-05,22
CA_2,2013-02-06,20
CA_2,2013-02-07,18
CA_2,2013-02-08,29
CA_2,2013-02-09,29
CA_2,2013-02-10,41
CA_2,2013-02-11,28
CA_2,2013-02-12,22
CA_2,2013-02-13,29
CA_2,2013-02-14,19
CA_2,2013-02-15,41
CA_2,2013-02-16,47
CA_2,2013-02-17,29
CA_2,2013-02-18,23
CA_2,2013-02-19,18
CA_2,2013-02-20,16
CA_2,2013-02-21,17
CA_2,2013-02-22,29
CA_2,2013-02-23,35
CA_2,2013-02-24,39
CA_2,2013-02-25,15
CA_2,2013-02-26,16
CA_2,2013-02-27,13
CA_2,2013-02-28,28
CA_2,2013-03-01,31
CA_2,2013-03-02,38
CA_2,2013-03-03,34
CA_2,2013-03-04,26
CA_2,2013-03-05,15
CA_2,2013-03-06,12
CA_2,2013-03-07,19
CA_2,2013-03-08,24
CA_2,2013-03-09,31
CA_2,2013-03-10,28
CA_2,2013-03-11,27
CA_2,2013-03-12,20
CA_2,2013-03-13,27
CA_2,2013-03-14,25
CA_2,2013-03-15,33
CA_2,2013-03-16,53
CA_2,2013-03-17,34
CA_2,2013-03-18,22
CA_2,2013-03-19,21
CA_2,2013-03-20,25
CA_2,2013-03-21,22
CA_2,2013-03-22,18
CA_2,2013-03-23,42
CA_2,2013-03-24,31
CA_2,2013-03-25,17
CA_2,2013-03-26,25
CA_2,2013-03-27,19
CA_2,2013-03-28,18
CA_2,2013-03-29,40
CA_2,2013-03-30,29
CA_2,2013-03-31,30
CA_2,2013-04-01,24
CA_2,2013-04-02,17
CA_2,2013-04-03,16
CA_2,2013-04-04,23
CA_2,2013-04-05,29
CA_2,2013-04-06,44
CA_2,2013-04-07,26
CA_2,2013-04-08,30
CA_2,2013-04-09,22
CA_2,2013-04-10,25
CA_2,2013-04-11,29
CA_2,2013-04-12,18
CA_2,2013-04-13,38
CA_2,2013-04-14,38
CA_2,2013-04-15,32
CA_2,2013-04-16,17
CA_2,2013-04-17,13
CA_2,2013-04-18,32
CA_2,2013-04-19,26
CA_2,2013-04-20,53
CA_2,2013-04-21,44
CA_2,2013-04-22,24
CA_2,2013-04-23,28
CA_2,2013-04-24,21
CA_2,2013-04-25,25
CA_2,2013-04-26,30
CA_2,2013-04-27,31
CA_2,2013-04-28,33
CA_2,2013-04-29,9
CA_2,2013-04-30,30
CA_2,2013-05-01,27
CA_2,2013-05-02,36
CA_2,2013-05-03,26
CA_2,2013-05-04,50
CA_2,2013-05-05,39
CA_2,2013-05-06,14
CA_2,2013-05-07,26
CA_2,2013-05-08,25
CA_2,2013-05-09,25
CA_2,2013-05-10,25
CA_2,2013-05-11,36
CA_2,2013-05-12,52
CA_2,2013-05-13,24
CA_2,2013-05-14,25
CA_2,2013-05-15,30
CA_2,2013-05-16,27
CA_2,2013-05-17,28
CA_2,2013-05-18,33
CA_2,2013-05-19,35
CA_2,2013-05-20,32
CA_2,2013-05-21,21
CA_2,2013-05-22,27
CA_2,2013-05-23,19
CA_2,2013-05-24,24
CA_2,2013-05-25,29
CA_2,2013-05-26,31
CA_2,2013-05-27,29
CA_2,2013-05-28,24
CA_2,2013-05-29,18
CA_2,2013-05-30,22
CA_2,2013-05-31,29
CA_2,2013-06-01,35
CA_2,2013-06-02,38
CA_2,2013-06-03,30
CA_2,2013-06-04,18
CA_2,2013-06-05,20
CA_2,2013-06-06,30
CA_2,2013-06-07,35
CA_2,2013-06-08,40
CA_2,2013-06-09,33
CA_2,2013-06-10,27
CA_2,2013-06-11,23
CA_2,2013-06-12,23
CA_2,2013-06-13,20
CA_2,2013-06-14,28
CA_2,2013-06-15,48
CA_2,2013-06-16,33
CA_2,2013-06-17,21
CA_2,2013-06-18,20
CA_2,2013-06-19,28
CA_2,2013-06-20,32
CA_2,2013-06-21,27
CA_2,2013-06-22,29
CA_2,2013-06-23,35
CA_2,2013-06-24,20
CA_2,2013-06-25,25
CA_2,2013-06-26,35
CA_2,2013-06-27,34
CA_2,2013-06-28,34
CA_2,2013-06-29,60
CA_2,2013-06-30,58
CA_2,2013-07-01,32
CA_2,2013-07-02,33
CA_2,2013-07-03,45
CA_2,2013-07-04,56
CA_2,2013-07-05,33
CA_2,2013-07-06,41
CA_2,2013-07-07,29
CA_2,2013-07-08,21
CA_2,2013-07-09,28
CA_2,2013-07-10,25
CA_2,2013-07-11,31
CA_2,2013-07-12,37
CA_2,2013-07-13,49
CA_2,2013-07-14,51
CA_2,2013-07-15,18
CA_2,2013-07-16,23
CA_2,2013-07-17,26
CA_2,2013-07-18,24
CA_2,2013-07-19,35
CA_2,2013-07-20,47
CA_2,2013-07-21,37
CA_2,2013-07-22,30
CA_2,2013-07-23,19
CA_2,2013-07-24,30
CA_2,2013-07-25,27
CA_2,2013-07-26,44
CA_2,2013-07-27,54
CA_2,2013-07-28,44
CA_2,2013-07-29,23
CA_2,2013-07-30,26
CA_2,2013-07-31,23
CA_2,2013-08-01,39
CA_2,2013-08-02,32
CA_2,2013-08-03,43
CA_2,2013-08-04,55
CA_2,2013-08-05,38
CA_2,2013-08-06,23
CA_2,2013-08-07,35
CA_2,2013-08-08,19
CA_2,2013-08-09,33
CA_2,2013-08-10,35
CA_2,2013-08-11,44
CA_2,2013-08-12,34
CA_2,2013-08-13,33
CA_2,2013-08-14,29
CA_2,2013-08-15,38
CA_2,2013-08-16,39
CA_2,2013-08-17,57
CA_2,2013-08-18,67
CA_2,2013-08-19,42
CA_2,2013-08-20,33
CA_2,2013-08-21,35
CA_2,2013-08-22,37
CA_2,2013-08-23,27
CA_2,2013-08-24,39
CA_2,2013-08-25,49
CA_2,2013-08-26,22
CA_2,2013-08-27,17
CA_2,2013-08-28,21
CA_2,2013-08-29,26
CA_2,2013-08-30,34
CA_2,2013-08-31,43
CA_2,2013-09-01,45
CA_2,2013-09-02,47
CA_2,2013-09-03,31
CA_2,2013-09-04,22
CA_2,2013-09-05,23
CA_2,2013-09-06,35
CA_2,2013-09-07,42
CA_2,2013-09-08,44
CA_2,2013-09-09,29
CA_2,2013-09-10,28
CA_2,2013-09-11,26
CA_2,2013-09-12,23
CA_2,2013-09-13,39
CA_2,2013-09-14,31
CA_2,2013-09-15,38
CA_2,2013-09-16,28
CA_2,2013-09-17,25
CA_2,2013-09-18,27
CA_2,2013-09-19,34
CA_2,2013-09-20,22
CA_2,2013-09-21,28
CA_2,2013-09-22,52
CA_2,2013-09-23,27
CA_2,2013-09-24,23
CA_2,2013-09-25,30
CA_2,2013-09-26,30
CA_2,2013-09-27,31
CA_2,2013-09-28,31
CA_2,2013-09-29,36
CA_2,2013-09-30,20
CA_2,2013-10-01,24
CA_2,2013-10-02,31
CA_2,2013-10-03,33
CA_2,2013-10-04,34
CA_2,2013-10-05,40
CA_2,2013-10-06,48
CA_2,2013-10-07,40
CA_2,2013-10-08,23
CA_2,2013-10-09,22
CA_2,2013-10-10,26
CA_2,2013-10-11,30
CA_2,2013-10-12,48
CA_2,2013-10-13,35
CA_2,2013-10-14,33
CA_2,2013-10-15,26
CA_2,2013-10-16,30
CA_2,2013-10-17,41
CA_2,2013-10-18,24
CA_2,2013-10-19,47
CA_2,2013-10-20,34
CA_2,2013-10-21,25
CA_2,2013-10-22,18
CA_2,2013-10-23,27
CA_2,2013-10-24,19
CA_2,2013-10-25,38
CA_2,2013-10-26,45
CA_2,2013-10-27,35
CA_2,2013-10-28,24
CA_2,2013-10-29,27
CA_2,2013-10-30,51
CA_2,2013-10-31,31
CA_2,2013-11-01,34
CA_2,2013-11-02,45
CA_2,2013-11-03,48
CA_2,2013-11-04,20
CA_2,2013-11-05,29
CA_2,2013-11-06,19
CA_2,2013-11-07,26
CA_2,2013-11-08,38
CA_2,2013-11-09,41
CA_2,2013-11-10,29
CA_2,2013-11-11,30
CA_2,2013-11-12,23
CA_2,2013-11-13,26
CA_2,2013-11-14,18
CA_2,2013-11-15,34
CA_2,2013-11-16,31
CA_2,2013-11-17,42
CA_2,2013-11-18,24
CA_2,2013-11-19,19
CA_2,2013-11-20,19
CA_2,2013-11-21,28
CA_2,2013-11-22,42
CA_2,2013-11-23,47
CA_2,2013-11-24,40
CA_2,2013-11-25,28
CA_2,2013-11-26,23
CA_2,2013-11-27,35
CA_2,2013-11-28,53
CA_2,2013-11-29,67
CA_2,2013-11-30,49
CA_2,2013-12-01,32
CA_2,2013-12-02,25
CA_2,2013-12-03,23
CA_2,2013-12-04,26
CA_2,2013-12-05,20
CA_2,2013-12-06,41
CA_2,2013-12-07,46
CA_2,2013-12-08,34
CA_2,2013-12-09,17
CA_2,2013-12-10,15
CA_2,2013-12-11,43
CA_2,2013-12-12,25
CA_2,2013-12-13,38
CA_2,2013-12-14,62
CA_2,2013-12-15,44
CA_2,2013-12-16,26
CA_2,2013-12-17,24
CA_2,2013-12-18,35
CA_2,2013-12-19,31
CA_2,2013-12-20,56
CA_2,2013-12-21,57
CA_2,2013-12-22,72
CA_2,2013-12-23,55
CA_2,2013-12-24,33
CA_2,2013-12-25,1
CA_2,2013-12-26,46
CA_2,2013-12-27,16
CA_2,2013-12-28,32
CA_2,2013-12-29,34
CA_2,2013-12-30,24
CA_2,2013-12-31,30
CA_2,2014-01-01,20
CA_2,2014-01-02,18
CA_2,2014-01-03,26
CA_2,2014-01-04,29
CA_2,2014-01-05,28
CA_2,2014-01-06,21
CA_2,2014-01-07,24
CA_2,2014-01-08,20
CA_2,2014-01-09,28
CA_2,2014-01-10,30
CA_2,2014-01-11,40
CA_2,2014-01-12,33
CA_2,2014-01-13,28
CA_2,2014-01-14,27
CA_2,2014-01-15,18
CA_2,2014-01-16,23
CA_2,2014-01-17,41
CA_2,2014-01-18,26
CA_2,2014-01-19,35
CA_2,2014-01-20,26
CA_2,2014-01-21,22
CA_2,2014-01-22,25
CA_2,2014-01-23,21
CA_2,2014-01-24,27
CA_2,2014-01-25,38
CA_2,2014-01-26,40
CA_2,2014-01-27,20
CA_2,2014-01-28,17
CA_2,2014-01-29,27
CA_2,2014-01-30,14
CA_2,2014-01-31,20
CA_2,2014-02-01,30
CA_2,2014-02-02,23
CA_2,2014-02-03,17
CA_2,2014-02-04,16
CA_2,2014-02-05,18
CA_2,2014-02-06,22
CA_2,2014-02-07,23
CA_2,2014-02-08,36
CA_2,2014-02-09,39
CA_2,2014-02-10,22
CA_2,2014-02-11,26
CA_2,2014-02-12,17
CA_2,2014-02-13,36
CA_2,2014-02-14,36
CA_2,2014-02-15,41
CA_2,2014-02-16,30
CA_2,2014-02-17,20
CA_2,2014-02-18,20
CA_2,2014-02-19,26
CA_2,2014-02-20,19
CA_2,2014-02-21,35
CA_2,2014-02-22,38
CA_2,2014-02-23,32
CA_2,2014-02-24,22
CA_2,2014-02-25,26
CA_2,2014-02-26,18
CA_2,2014-02-27,27
CA_2,2014-02-28,24
CA_2,2014-03-01,37
CA_2,2014-03-02,37
CA_2,2014-03-03,17
CA_2,2014-03-04,27
CA_2,2014-03-05,26
CA_2,2014-03-06,38
CA_2,2014-03-07,40
CA_2,2014-03-08,52
CA_2,2014-03-09,36
CA_2,2014-03-10,25
CA_2,2014-03-11,24
CA_2,2014-03-12,22
CA_2,2014-03-13,21
CA_2,2014-03-14,33
CA_2,2014-03-15,43
CA_2,2014-03-16,26
CA_2,2014-03-17,25
CA_2,2014-03-18,21
CA_2,2014-03-19,24
CA_2,2014-03-20,25
CA_2,2014-03-21,25
CA_2,2014-03-22,47
CA_2,2014-03-23,40
CA_2,2014-03-24,31
CA_2,2014-03-25,24
CA_2,2014-03-26,14
CA_2,2014-03-27,33
CA_2,2014-03-28,39
CA_2,2014-03-29,36
CA_2,2014-03-30,38
CA_2,2014-03-31,18
CA_2,2014-04-01,20
CA_2,2014-04-02,24
CA_2,2014-04-03,18
CA_2,2014-04-04,17
CA_2,2014-04-05,45
CA_2,2014-04-06,47
CA_2,2014-04-07,29
CA_2,2014-04-08,37
CA_2,2014-04-09,35
CA_2,2014-04-10,28
CA_2,2014-04-11,27
CA_2,2014-04-12,49
CA_2,2014-04-13,49
CA_2,2014-04-14,33
CA_2,2014-04-15,35
CA_2,2014-04-16,39
CA_2,2014-04-17,36
CA_2,2014-04-18,43
CA_2,2014-04-19,42
CA_2,2014-04-20,28
CA_2,2014-04-21,9
CA_2,2014-04-22,31
CA_2,2014-04-23,23
CA_2,2014-04-24,30
CA_2,2014-04-25,35
CA_2,2014-04-26,44
CA_2,2014-04-27,52
CA_2,2014-04-28,25
CA_2,2014-04-29,25
CA_2,2014-04-30,31
CA_2,2014-05-01,40
CA_2,2014-05-02,48
CA_2,2014-05-03,48
CA_2,2014-05-04,50
CA_2,2014-05-05,24
CA_2,2014-05-06,29
CA_2,2014-05-07,26
CA_2,2014-05-08,17
CA_2,2014-05-09,34
CA_2,2014-05-10,51
CA_2,2014-05-11,55
CA_2,2014-05-12,31
CA_2,2014-05-13,49
CA_2,2014-05-14,24
CA_2,2014-05-15,22
CA_2,2014-05-16,34
CA_2,2014-05-17,36
CA_2,2014-05-18,54
CA_2,2014-05-19,27
CA_2,2014-05-20,19
CA_2,2014-05-21,24
CA_2,2014-05-22,22
CA_2,2014-05-23,38
CA_2,2014-05-24,37
CA_2,2014-05-25,38
CA_2,2014-05-26,34
CA_2,2014-05-27,25
CA_2,2014-05-28,16
CA_2,2014-05-29,32
CA_2,2014-05-30,37
CA_2,2014-05-31,36
CA_2,2014-06-01,52
CA_2,2014-06-02,35
CA_2,2014-06-03,38
CA_2,2014-06-04,41
CA_2,2014-06-05,30
CA_2,2014-06-06,40
CA_2,2014-06-07,48
CA_2,2014-06-08,64
CA_2,2014-06-09,33
CA_2,2014-06-10,29
CA_2,2014-06-11,45
CA_2,2014-06-12,21
CA_2,2014-06-13,52
CA_2,2014-06-14,42
CA_2,2014-06-15,51
CA_2,2014-06-16,28
CA_2,2014-06-17,31
CA_2,2014-06-18,38
CA_2,2014-06-19,23
CA_2,2014-06-20,46
CA_2,2014-06-21,53
CA_2,2014-06-22,49
CA_2,2014-06-23,40
CA_2,2014-06-24,34
CA_2,2014-06-25,42
CA_2,2014-06-26,32
CA_2,2014-06-27,49
CA_2,2014-06-28,45
CA_2,2014-06-29,54
CA_2,2014-06-30,36
CA_2,2014-07-01,46
CA_2,2014-07-02,42
CA_2,2014-07-03,62
CA_2,2014-07-04,44
CA_2,2014-07-05,33
CA_2,2014-07-06,38
CA_2,2014-07-07,35
CA_2,2014-07-08,47
CA_2,2014-07-09,37
CA_2,2014-07-10,42
CA_2,2014-07-11,43
CA_2,2014-07-12,46
CA_2,2014-07-13,57
CA_2,2014-07-14,40
CA_2,2014-07-15,38
CA_2,2014-07-16,30
CA_2,2014-07-17,42
CA_2,2014-07-18,49
CA_2,2014-07-19,54
CA_2,2014-07-20,56
CA_2,2014-07-21,38
CA_2,2014-07-22,35
CA_2,2014-07-23,45
CA_2,2014-07-24,54
CA_2,2014-07-25,18
CA_2,2014-07-26,63
CA_2,2014-07-27,58
CA_2,2014-07-28,31
CA_2,2014-07-29,52
CA_2,2014-07-30,43
CA_2,2014-07-31,44
CA_2,2014-08-01,39
CA_2,2014-08-02,62
CA_2,2014-08-03,52
CA_2,2014-08-04,38
CA_2,2014-08-05,41
CA_2,2014-08-06,40
CA_2,2014-08-07,44
CA_2,2014-08-08,38
CA_2,2014-08-09,40
CA_2,2014-08-10,60
CA_2,2014-08-11,42
CA_2,2014-08-12,47
CA_2,2014-08-13,35
CA_2,2014-08-14,59
CA_2,2014-08-15,50
CA_2,2014-08-16,69
CA_2,2014-08-17,60
CA_2,2014-08-18,41
CA_2,2014-08-19,31
CA_2,2014-08-20,36
CA_2,2014-08-21,44
CA_2,2014-08-22,34
CA_2,2014-08-23,55
CA_2,2014-08-24,43
CA_2,2014-08-25,31
CA_2,2014-08-26,40
CA_2,2014-08-27,59
CA_2,2014-08-28,38
CA_2,2014-08-29,44
CA_2,2014-08-30,69
CA_2,2014-08-31,64
CA_2,2014-09-01,56
CA_2,2014-09-02,40
CA_2,2014-09-03,37
CA_2,2014-09-04,48
CA_2,2014-09-05,50
CA_2,2014-09-06,46
CA_2,2014-09-07,42
CA_2,2014-09-08,36
CA_2,2014-09-09,47
CA_2,2014-09-10,42
CA_2,2014-09-11,48
CA_2,2014-09-12,53
CA_2,2014-09-13,56
CA_2,2014-09-14,38
CA_2,2014-09-15,55
CA_2,2014-09-16,40
CA_2,2014-09-17,41
CA_2,2014-09-18,40
CA_2,2014-09-19,45
CA_2,2014-09-20,51
CA_2,2014-09-21,40
CA_2,2014-09-22,39
CA_2,2014-09-23,49
CA_2,2014-09-24,46
CA_2,2014-09-25,36
CA_2,2014-09-26,36
CA_2,2014-09-27,39
CA_2,2014-09-28,51
CA_2,2014-09-29,37
CA_2,2014-09-30,37
CA_2,2014-10-01,49
CA_2,2014-10-02,39
CA_2,2014-10-03,55
CA_2,2014-10-04,64
CA_2,2014-10-05,59
CA_2,2014-10-06,41
CA_2,2014-10-07,22
CA_2,2014-10-08,45
CA_2,2014-10-09,42
CA_2,2014-10-10,39
CA_2,2014-10-11,58
CA_2,2014-10-12,55
CA_2,2014-10-13,39
CA_2,2014-10-14,44
CA_2,2014-10-15,40
CA_2,2014-10-16,23
CA_2,2014-10-17,37
CA_2,2014-10-18,54
CA_2,2014-10-19,40
CA_2,2014-10-20,38
CA_2,2014-10-21,39
CA_2,2014-10-22,28
CA_2,2014-10-23,35
CA_2,2014-10-24,35
CA_2,2014-10-25,52
CA_2,2014-10-26,51
CA_2,2014-10-27,38
CA_2,2014-10-28,51
CA_2,2014-10-29,37
CA_2,2014-10-30,35
CA_2,2014-10-31,28
CA_2,2014-11-01,40
CA_2,2014-11-02,48
CA_2,2014-11-03,39
CA_2,2014-11-04,25
CA_2,2014-11-05,2
CA_2,2014-11-06,21
CA_2,2014-11-07,42
CA_2,2014-11-08,40
CA_2,2014-11-09,38
CA_2,2014-11-10,38
CA_2,2014-11-11,40
CA_2,2014-11-12,27
CA_2,2014-11-13,29
CA_2,2014-11-14,32
CA_2,2014-11-15,28
CA_2,2014-11-16,45
CA_2,2014-11-17,28
CA_2,2014-11-18,22
CA_2,2014-11-19,37
CA_2,2014-11-20,28
CA_2,2014-11-21,30
CA_2,2014-11-22,49
CA_2,2014-11-23,34
CA_2,2014-11-24,42
CA_2,2014-11-25,35
CA_2,2014-11-26,52
CA_2,2014-11-27,70
CA_2,2014-11-28,45
CA_2,2014-11-29,41
CA_2,2014-11-30,52
CA_2,2014-12-01,29
CA_2,2014-12-02,23
CA_2,2014-12-03,25
CA_2,2014-12-04,47
CA_2,2014-12-05,41
CA_2,2014-12-06,59
CA_2,2014-12-07,62
CA_2,2014-12-08,40
CA_2,2014-12-09,33
CA_2,2014-12-10,28
CA_2,2014-12-11,25
CA_2,2014-12-12,46
CA_2,2014-12-13,52
CA_2,2014-12-14,49
CA_2,2014-12-15,39
CA_2,2014-12-16,30
CA_2,2014-12-17,39
CA_2,2014-12-18,32
CA_2,2014-12-19,52
CA_2,2014-12-20,50
CA_2,2014-12-21,60
CA_2,2014-12-22,51
CA_2,2014-12-23,50
CA_2,2014-12-24,31
CA_2,2014-12-25,2
CA_2,2014-12-26,25
CA_2,2014-12-27,31
CA_2,2014-12-28,41
CA_2,2014-12-29,35
CA_2,2014-12-30,34
CA_2,2014-12-31,34
CA_2,2015-01-01,32
CA_2,2015-01-02,29
CA_2,2015-01-03,37
CA_2,2015-01-04,49
CA_2,2015-01-05,32
CA_2,2015-01-06,26
CA_2,2015-01-07,28
CA_2,2015-01-08,26
CA_2,2015-01-09,31
CA_2,2015-01-10,27
CA_2,2015-01-11,31
CA_2,2015-01-12,27
CA_2,2015-01-13,24
CA_2,2015-01-14,15
CA_2,2015-01-15,29
CA_2,2015-01-16,28
CA_2,2015-01-17,28
CA_2,2015-01-18,35
CA_2,2015-01-19,24
CA_2,2015-01-20,12
CA_2,2015-01-21,9
CA_2,2015-01-22,12
CA_2,2015-01-23,17
CA_2,2015-01-24,13
CA_2,2015-01-25,12
CA_2,2015-01-26,4
CA_2,2015-01-27,13
CA_2,2015-01-28,11
CA_2,2015-01-29,21
CA_2,2015-01-30,17
CA_2,2015-01-31,18
CA_2,2015-02-01,17
CA_2,2015-02-02,9
CA_2,2015-02-03,25
CA_2,2015-02-04,8
CA_2,2015-02-05,17
CA_2,2015-02-06,8
CA_2,2015-02-07,27
CA_2,2015-02-08,17
CA_2,2015-02-09,16
CA_2,2015-02-10,12
CA_2,2015-02-11,18
CA_2,2015-02-12,13
CA_2,2015-02-13,17
CA_2,2015-02-14,17
CA_2,2015-02-15,19
CA_2,2015-02-16,23
CA_2,2015-02-17,9
CA_2,2015-02-18,16
CA_2,2015-02-19,18
CA_2,2015-02-20,14
CA_2,2015-02-21,18
CA_2,2015-02-22,11
CA_2,2015-02-23,15
CA_2,2015-02-24,14
CA_2,2015-02-25,13
CA_2,2015-02-26,15
CA_2,2015-02-27,7
CA_2,2015-02-28,11
CA_2,2015-03-01,27
CA_2,2015-03-02,6
CA_2,2015-03-03,7
CA_2,2015-03-04,8
CA_2,2015-03-05,14
CA_2,2015-03-06,17
CA_2,2015-03-07,17
CA_2,2015-03-08,13
CA_2,2015-03-09,16
CA_2,2015-03-10,10
CA_2,2015-03-11,7
CA_2,2015-03-12,7
CA_2,2015-03-13,17
CA_2,2015-03-14,18
CA_2,2015-03-15,18
CA_2,2015-03-16,20
CA_2,2015-03-17,11
CA_2,2015-03-18,13
CA_2,2015-03-19,10
CA_2,2015-03-20,10
CA_2,2015-03-21,22
CA_2,2015-03-22,25
CA_2,2015-03-23,20
CA_2,2015-03-24,13
CA_2,2015-03-25,16
CA_2,2015-03-26,20
CA_2,2015-03-27,14
CA_2,2015-03-28,22
CA_2,2015-03-29,14
CA_2,2015-03-30,10
CA_2,2015-03-31,14
CA_2,2015-04-01,9
CA_2,2015-04-02,13
CA_2,2015-04-03,20
CA_2,2015-04-04,25
CA_2,2015-04-05,12
CA_2,2015-04-06,16
CA_2,2015-04-07,11
CA_2,2015-04-08,12
CA_2,2015-04-09,16
CA_2,2015-04-10,16
CA_2,2015-04-11,14
CA_2,2015-04-12,14
CA_2,2015-04-13,12
CA_2,2015-04-14,5
CA_2,2015-04-15,14
CA_2,2015-04-16,8
CA_2,2015-04-17,11
CA_2,2015-04-18,15
CA_2,2015-04-19,6
CA_2,2015-04-20,8
CA_2,2015-04-21,15
CA_2,2015-04-22,7
CA_2,2015-04-23,11
CA_2,2015-04-24,15
CA_2,2015-04-25,12
CA_2,2015-04-26,10
CA_2,2015-04-27,12
CA_2,2015-04-28,12
CA_2,2015-04-29,17
CA_2,2015-04-30,11
CA_2,2015-05-01,13
CA_2,2015-05-02,14
CA_2,2015-05-03,4
CA_2,2015-05-04,5
CA_2,2015-05-05,11
CA_2,2015-05-06,12
CA_2,2015-05-07,7
CA_2,2015-05-08,8
CA_2,2015-05-09,14
CA_2,2015-05-10,16
CA_2,2015-05-11,11
CA_2,2015-05-12,9
CA_2,2015-05-13,6
CA_2,2015-05-14,5
CA_2,2015-05-15,9
CA_2,2015-05-16,8
CA_2,2015-05-17,9
CA_2,2015-05-18,4
CA_2,2015-05-19,11
CA_2,2015-05-20,5
CA_2,2015-05-21,12
CA_2,2015-05-22,15
CA_2,2015-05-23,19
CA_2,2015-05-24,14
CA_2,2015-05-25,13
CA_2,2015-05-26,16
CA_2,2015-05-27,16
CA_2,2015-05-28,21
CA_2,2015-05-29,46
CA_2,2015-05-30,51
CA_2,2015-05-31,28
CA_2,2015-06-01,39
CA_2,2015-06-02,33
CA_2,2015-06-03,30
CA_2,2015-06-04,23
CA_2,2015-06-05,38
CA_2,2015-06-06,47
CA_2,2015-06-07,47
CA_2,2015-06-08,35
CA_2,2015-06-09,33
CA_2,2015-06-10,38
CA_2,2015-06-11,44
CA_2,2015-06-12,54
CA_2,2015-06-13,53
CA_2,2015-06-14,39
CA_2,2015-06-15,47
CA_2,2015-06-16,37
CA_2,2015-06-17,40
CA_2,2015-06-18,41
CA_2,2015-06-19,42
CA_2,2015-06-20,55
CA_2,2015-06-21,41
CA_2,2015-06-22,28
CA_2,2015-06-23,33
CA_2,2015-06-24,35
CA_2,2015-06-25,52
CA_2,2015-06-26,46
CA_2,2015-06-27,46
CA_2,2015-06-28,51
CA_2,2015-06-29,32
CA_2,2015-06-30,37
CA_2,2015-07-01,33
CA_2,2015-07-02,45
CA_2,2015-07-03,67
CA_2,2015-07-04,54
CA_2,2015-07-05,53
CA_2,2015-07-06,56
CA_2,2015-07-07,48
CA_2,2015-07-08,41
CA_2,2015-07-09,31
CA_2,2015-07-10,44
CA_2,2015-07-11,82
CA_2,2015-07-12,57
CA_2,2015-07-13,31
CA_2,2015-07-14,45
CA_2,2015-07-15,31
CA_2,2015-07-16,45
CA_2,2015-07-17,52
CA_2,2015-07-18,52
CA_2,2015-07-19,66
CA_2,2015-07-20,60
CA_2,2015-07-21,45
CA_2,2015-07-22,47
CA_2,2015-07-23,38
CA_2,2015-07-24,45
CA_2,2015-07-25,47
CA_2,2015-07-26,57
CA_2,2015-07-27,35
CA_2,2015-07-28,43
CA_2,2015-07-29,45
CA_2,2015-07-30,66
CA_2,2015-07-31,59
CA_2,2015-08-01,67
CA_2,2015-08-02,54
CA_2,2015-08-03,47
CA_2,2015-08-04,40
CA_2,2015-08-05,52
CA_2,2015-08-06,34
CA_2,2015-08-07,52
CA_2,2015-08-08,53
CA_2,2015-08-09,51
CA_2,2015-08-10,37
CA_2,2015-08-11,43
CA_2,2015-08-12,55
CA_2,2015-08-13,47
CA_2,2015-08-14,66
CA_2,2015-08-15,68
CA_2,2015-08-16,81
CA_2,2015-08-17,37
CA_2,2015-08-18,47
CA_2,2015-08-19,42
CA_2,2015-08-20,30
CA_2,2015-08-21,41
CA_2,2015-08-22,58
CA_2,2015-08-23,64
CA_2,2015-08-24,38
CA_2,2015-08-25,26
CA_2,2015-08-26,40
CA_2,2015-08-27,52
CA_2,2015-08-28,61
